,station_id,station_lat,station_lon,station_region,early_late,early_days,late_days,both_days
8050,USW00013968,36.1994,-95.8872,9.0,3.0,10958.0,10958.0,21916.0
8051,USW00013969,36.7367,-97.1019,9.0,3.0,10958.0,10958.0,21916.0
8052,USW00013972,32.3542,-95.4025,9.0,,,,
8053,USW00013973,30.5108,-99.7664,9.0,,,,
8054,USW00013975,36.2967,-99.7689,9.0,3.0,10958.0,9862.0,20820.0
8055,USW00013980,37.155,-98.0283,9.0,3.0,10227.0,10958.0,21185.0
8056,USW00013981,37.6703,-95.4842,9.0,3.0,10958.0,9862.0,20820.0
8057,USW00013984,39.5514,-97.6508,9.0,2.0,,10958.0,
8058,USW00013985,37.7608,-99.9683,9.0,3.0,10958.0,10958.0,21916.0
8059,USW00013986,38.0653,-97.8606,9.0,,,,
8060,USW00013989,38.3306,-96.1897,9.0,1.0,10592.0,,
8061,USW00013996,39.0725,-95.6261,9.0,3.0,10958.0,10958.0,21916.0
8062,USW00013998,37.6833,-97.35,9.0,,,,
8063,USW00022010,29.3783,-100.9269,9.0,2.0,,10958.0,
8064,USW00023007,34.4272,-100.2831,9.0,3.0,10958.0,10958.0,21916.0
8065,USW00023023,31.9433,-102.1889,9.0,3.0,10958.0,10958.0,21916.0
8066,USW00023034,31.3711,-100.4922,9.0,3.0,10958.0,10958.0,21916.0
8067,USW00023040,31.78,-103.2017,9.0,3.0,10958.0,10958.0,21916.0
8068,USW00023041,32.2442,-101.4536,9.0,1.0,10227.0,,
8069,USW00023042,33.6542,-101.8136,9.0,3.0,10958.0,10958.0,21916.0
8070,USW00023044,31.8111,-106.3758,9.0,3.0,10958.0,10958.0,21916.0
8071,USW00023047,35.2333,-101.7089,9.0,3.0,10958.0,10958.0,21916.0
8072,USW00023053,35.5333,-100.9667,9.0,,,,
8073,USW00023064,37.9272,-100.7247,9.0,2.0,,10228.0,
8074,USW00023065,39.3669,-101.7,9.0,3.0,10958.0,10958.0,21916.0
8075,USW00023072,34.9325,-100.8903,9.0,1.0,10593.0,,
8076,USW00023080,31.7833,-106.5,9.0,,,,
8077,USW00093042,36.0167,-102.55,9.0,3.0,10958.0,10958.0,21916.0
8078,USW00093901,32.7333,-96.9667,9.0,1.0,10958.0,,
8079,USW00093909,38.8317,-94.8897,9.0,,,,
8080,USW00093914,31.7831,-95.6039,9.0,,,,
8081,USW00093950,34.8822,-95.7831,9.0,2.0,,9862.0,
8082,USW00093985,32.7817,-98.0603,9.0,3.0,10593.0,10958.0,21551.0
8083,USW00093986,34.9894,-99.0525,9.0,3.0,10958.0,9862.0,20820.0
8084,USW00093987,31.2361,-94.7544,9.0,3.0,10958.0,10958.0,21916.0
8085,USW00093990,39.3756,-99.8297,9.0,1.0,10958.0,,
8086,USW00093997,38.8761,-98.8092,9.0,3.0,10958.0,9862.0,20820.0
8087,USC00020060,33.9433,-113.1875,10.0,,,,
8088,USC00020080,32.3697,-112.86,10.0,,,,
8089,USC00020088,32.45,-112.8333,10.0,,,,
8090,USC00020100,34.2281,-113.5778,10.0,2.0,,10228.0,
8091,USC00020104,33.5167,-112.1167,10.0,,,,
8092,USC00020159,33.8492,-109.1469,10.0,1.0,10228.0,,
8093,USC00020204,31.7167,-111.05,10.0,,,,
8094,USC00020287,31.9792,-111.3836,10.0,1.0,10958.0,,
8095,USC00020288,33.4625,-111.4814,10.0,2.0,,10958.0,
8096,USC00020309,31.9,-110.25,10.0,1.0,10958.0,,
8097,USC00020380,31.5767,-111.3172,10.0,,,,
8098,USC00020482,35.3,-112.4833,10.0,,,,
8099,USC00020498,33.0986,-111.2469,10.0,,,,
8100,USC00020586,34.5975,-113.1744,10.0,3.0,9862.0,9862.0,19724.0
8101,USC00020632,33.8097,-111.6497,10.0,1.0,10958.0,,
8102,USC00020670,34.6417,-111.7831,10.0,,,,
8103,USC00020672,36.9139,-113.9422,10.0,,,,
8104,USC00020680,31.9667,-110.3,10.0,,,,
8105,USC00020750,36.6778,-110.5411,10.0,1.0,10958.0,,
8106,USC00020768,31.4333,-109.9167,10.0,,,,
8107,USC00020808,33.4783,-109.7517,10.0,1.0,10958.0,,
8108,USC00020855,33.5833,-109.1667,10.0,,,,
8109,USC00020871,34.6108,-111.1922,10.0,,,,
8110,USC00020949,33.9431,-114.0242,10.0,1.0,10593.0,,
8111,USC00020958,32.325,-109.4917,10.0,,,,
8112,USC00021001,36.2147,-112.062,10.0,,,,
8113,USC00021026,33.3761,-112.5828,10.0,1.0,10958.0,,
8114,USC00021050,35.1411,-114.5686,10.0,,,,
8115,USC00021161,33.4833,-111.9667,10.0,,,,
8116,USC00021231,31.5589,-110.5294,10.0,1.0,10593.0,,
8117,USC00021248,36.1533,-109.5394,10.0,2.0,,9863.0,
8118,USC00021282,33.8161,-111.9019,10.0,,,,
8119,USC00021306,32.8875,-111.7147,10.0,1.0,10228.0,,
8120,USC00021314,32.9947,-111.5367,10.0,1.0,10958.0,,
8121,USC00021330,32.2617,-110.3481,10.0,,,,
8122,USC00021353,33.9825,-112.3628,10.0,,,,
8123,USC00021419,34.9667,-112.3833,10.0,,,,
8124,USC00021511,33.3,-111.8333,10.0,,,,
8125,USC00021514,33.2058,-111.6819,10.0,1.0,9862.0,,
8126,USC00021574,34.54,-110.9153,10.0,,,,
8127,USC00021614,34.3494,-111.6981,10.0,1.0,10958.0,,
8128,USC00021634,36.15,-109.5333,10.0,,,,
8129,USC00021654,34.7569,-112.4567,10.0,1.0,10227.0,,
8130,USC00021664,32.0061,-109.3572,10.0,3.0,10958.0,9862.0,20820.0
8131,USC00021749,34.0375,-110.4875,10.0,,,,
8132,USC00021849,33.0561,-109.3072,10.0,1.0,10958.0,,
8133,USC00021870,32.0589,-109.8908,10.0,,,,
8134,USC00021920,36.9936,-112.9719,10.0,,,,
8135,USC00022099,36.6333,-111.4167,10.0,,,,
8136,USC00022109,34.305,-112.165,10.0,3.0,10958.0,10593.0,21551.0
8137,USC00022140,31.3456,-110.2542,10.0,,,,
8138,USC00022159,32.3333,-111.1167,10.0,,,,
8139,USC00022193,34.75,-112.0333,10.0,,,,
8140,USC00022329,34.2097,-112.3453,10.0,1.0,10958.0,,
8141,USC00022462,33.5833,-112.0833,10.0,1.0,10228.0,,
8142,USC00022659,31.345,-109.5394,10.0,,,,
8143,USC00022669,31.35,-109.5833,10.0,,,,
8144,USC00022754,32.7481,-109.1214,10.0,3.0,10958.0,9863.0,20821.0
8145,USC00022779,33.4,-109.4833,10.0,,,,
8146,USC00022787,33.6,-114.5333,10.0,,,,
8147,USC00022797,31.7333,-110.5333,10.0,,,,
8148,USC00022807,32.7819,-111.5186,10.0,,,,
8149,USC00022902,31.7167,-110.1833,10.0,,,,
8150,USC00022927,33.4333,-111.75,10.0,,,,
8151,USC00023009,35.1611,-111.7311,10.0,,,,
8152,USC00023027,33.0364,-111.3881,10.0,1.0,10958.0,,
8153,USC00023110,32.6231,-109.9428,10.0,,,,
8154,USC00023150,33.0094,-109.9855,10.0,,,,
8155,USC00023160,35.2681,-111.7428,10.0,1.0,10593.0,,
8156,USC00023190,33.6028,-111.7131,10.0,,,,
8157,USC00023250,36.9414,-112.5258,10.0,,,,
8158,USC00023303,35.7089,-109.5539,10.0,1.0,9863.0,,
8159,USC00023393,32.9381,-112.6811,10.0,1.0,9861.0,,
8160,USC00023448,34.1111,-111.2758,10.0,3.0,10958.0,10593.0,21551.0
8161,USC00023498,33.3833,-110.7833,10.0,,,,
8162,USC00023573,33.3833,-112.0667,10.0,,,,
8163,USC00023591,36.05,-112.1333,10.0,,,,
8164,USC00023596,36.0528,-112.1503,10.0,,,,
8165,USC00023621,33.5167,-111.7,10.0,,,,
8166,USC00023668,31.8931,-110.9978,10.0,2.0,,10228.0,
8167,USC00023683,34.0219,-109.4519,10.0,,,,
8168,USC00023702,33.5,-112.4833,10.0,1.0,9862.0,,
8169,USC00023828,34.7433,-111.4139,10.0,,,,
8170,USC00023961,34.3925,-110.5581,10.0,1.0,10958.0,,
8171,USC00023981,31.8667,-110.7833,10.0,,,,
8172,USC00024053,34.47,-112.8881,10.0,,,,
8173,USC00024089,34.9094,-110.1544,10.0,,,,
8174,USC00024182,33.9825,-111.7139,10.0,1.0,10592.0,,
8175,USC00024345,33.6167,-110.9333,10.0,,,,
8176,USC00024391,34.4025,-111.6181,10.0,1.0,10958.0,,
8177,USC00024453,34.7522,-112.1114,10.0,3.0,9861.0,10228.0,20089.0
8178,USC00024508,34.9667,-111.75,10.0,1.0,10958.0,,
8179,USC00024578,36.7333,-110.2833,10.0,,,,
8180,USC00024586,35.8108,-110.1933,10.0,,,,
8181,USC00024594,33.1,-110.9667,10.0,1.0,9862.0,,
8182,USC00024639,35.1833,-114.05,10.0,,,,
8183,USC00024675,31.9603,-111.5978,10.0,,,,
8184,USC00024686,35.55,-109.7,10.0,,,,
8185,USC00024702,33.2742,-113.9653,10.0,,,,
8186,USC00024779,34.1667,-109.9833,10.0,,,,
8187,USC00024829,33.3372,-112.1469,10.0,3.0,10958.0,9862.0,20820.0
8188,USC00024849,36.8644,-111.6022,10.0,,,,
8189,USC00024864,31.6,-109.5667,10.0,,,,
8190,USC00024872,35.2833,-110.9667,10.0,1.0,10958.0,,
8191,USC00024977,33.4992,-112.3631,10.0,1.0,10958.0,,
8192,USC00025129,36.4192,-109.2269,10.0,,,,
8193,USC00025270,33.1139,-112.0303,10.0,,,,
8194,USC00025274,32.9167,-112.1,10.0,,,,
8195,USC00025282,33.6333,-112.3,10.0,,,,
8196,USC00025412,34.1142,-109.8589,10.0,3.0,10958.0,10593.0,21551.0
8197,USC00025418,31.6017,-109.6686,10.0,,,,
8198,USC00025467,33.4114,-111.8183,10.0,1.0,10958.0,,
8199,USC00025512,33.4044,-110.87,10.0,1.0,10958.0,,
8200,USC00025627,32.7333,-113.7667,10.0,,,,
8201,USC00025635,34.6106,-111.8381,10.0,3.0,10958.0,10228.0,21186.0
8202,USC00025700,33.5544,-111.4425,10.0,1.0,10592.0,,
8203,USC00025744,36.4167,-113.35,10.0,,,,
8204,USC00025825,34.3219,-111.4533,10.0,,,,
8205,USC00025908,32.1167,-110.6833,10.0,1.0,10958.0,,
8206,USC00025921,31.35,-110.9167,10.0,1.0,10958.0,,
8207,USC00025924,31.4553,-110.9681,10.0,3.0,10227.0,9862.0,20089.0
8208,USC00026037,34.96,-111.7553,10.0,,,,
8209,USC00026116,32.6,-110.7833,10.0,,,,
8210,USC00026119,32.6025,-110.7344,10.0,1.0,10593.0,,
8211,USC00026132,31.9556,-112.8003,10.0,3.0,10958.0,9861.0,20819.0
8212,USC00026180,36.9208,-111.4483,10.0,,,,
8213,USC00026190,35.0681,-109.7689,10.0,,,,
8214,USC00026242,31.9353,-109.2186,10.0,,,,
8215,USC00026250,34.1547,-114.2908,10.0,1.0,10958.0,,
8216,USC00026280,31.55,-110.75,10.0,1.0,9862.0,,
8217,USC00026282,31.5392,-110.7603,10.0,,,,
8218,USC00026320,34.2333,-111.3333,10.0,,,,
8219,USC00026328,35.5406,-113.4236,10.0,1.0,10592.0,,
8220,USC00026353,31.9356,-109.8378,10.0,1.0,10226.0,,
8221,USC00026468,34.7994,-109.885,10.0,3.0,10958.0,10593.0,21551.0
8222,USC00026471,36.1067,-112.0947,10.0,2.0,,9862.0,
8223,USC00026476,33.5,-112.0667,10.0,,,,
8224,USC00026513,32.6464,-111.4017,10.0,,,,
8225,USC00026561,33.35,-110.9833,10.0,,,,
8226,USC00026581,34.3,-110.25,10.0,,,,
8227,USC00026601,34.1239,-109.9219,10.0,3.0,9862.0,10592.0,20454.0
8228,USC00026616,36.8625,-112.7375,10.0,2.0,,10228.0,
8229,USC00026653,34.1003,-110.9658,10.0,,,,
8230,USC00026706,31.9,-109.1667,10.0,,,,
8231,USC00026716,31.8833,-109.2056,10.0,,,,
8232,USC00026796,34.5706,-112.4322,10.0,3.0,10958.0,10958.0,21916.0
8233,USC00026840,33.8556,-111.3064,10.0,,,,
8234,USC00026865,33.665,-114.2272,10.0,2.0,,10958.0,
8235,USC00027036,32.4275,-110.4875,10.0,1.0,10592.0,,
8236,USC00027058,32.4833,-111.3333,10.0,,,,
8237,USC00027081,33.8667,-111.3167,10.0,,,,
8238,USC00027281,33.6489,-111.1089,10.0,1.0,10958.0,,
8239,USC00027326,31.5,-111.2833,10.0,,,,
8240,USC00027330,31.9167,-111.0833,10.0,,,,
8241,USC00027334,31.7561,-109.4131,10.0,1.0,10593.0,,
8242,USC00027355,32.3111,-110.8186,10.0,1.0,10958.0,,
8243,USC00027370,33.0722,-111.7661,10.0,,,,
8244,USC00027388,32.8333,-109.7167,10.0,,,,
8245,USC00027390,32.815,-109.6808,10.0,3.0,10958.0,10228.0,21186.0
8246,USC00027435,34.5172,-109.4028,10.0,1.0,10593.0,,
8247,USC00027445,31.8667,-109.9833,10.0,1.0,9862.0,,
8248,USC00027460,33.7333,-113.5333,10.0,,,,
8249,USC00027475,33.35,-110.45,10.0,,,,
8250,USC00027480,33.1819,-110.5261,10.0,1.0,10958.0,,
8251,USC00027488,35.2239,-109.3222,10.0,,,,
8252,USC00027530,32.6014,-110.6292,10.0,2.0,,10228.0,
8253,USC00027555,31.3533,-110.6128,10.0,,,,
8254,USC00027560,32.2933,-109.2269,10.0,,,,
8255,USC00027563,32.3333,-109.2667,10.0,,,,
8256,USC00027583,31.6833,-111.5833,10.0,,,,
8257,USC00027593,31.7625,-110.8464,10.0,1.0,10958.0,,
8258,USC00027619,31.4831,-111.5436,10.0,,,,
8259,USC00027622,31.6036,-111.6022,10.0,,,,
8260,USC00027708,34.8956,-111.7644,10.0,1.0,10593.0,,
8261,USC00027716,35.3322,-112.8797,10.0,3.0,9862.0,10958.0,20820.0
8262,USC00027726,31.9122,-111.885,10.0,,,,
8263,USC00027855,34.2639,-110.0075,10.0,2.0,,10958.0,
8264,USC00027876,33.7986,-110.9714,10.0,1.0,9862.0,,
8265,USC00027880,31.5369,-110.2808,10.0,,,,
8266,USC00027915,32.3833,-111.5,10.0,,,,
8267,USC00028012,34.5081,-110.0839,10.0,1.0,10228.0,,
8268,USC00028018,34.5,-110.3333,10.0,,,,
8269,USC00028112,33.3814,-112.07,10.0,,,,
8270,USC00028162,34.1311,-109.275,10.0,3.0,10958.0,10227.0,21185.0
8271,USC00028206,31.4,-109.2,10.0,1.0,10226.0,,
8272,USC00028214,33.5575,-111.5358,10.0,1.0,10958.0,,
8273,USC00028329,35.3694,-111.5436,10.0,2.0,,10227.0,
8274,USC00028343,36.2,-112.7,10.0,,,,
8275,USC00028348,33.3003,-111.0972,10.0,1.0,10958.0,,
8276,USC00028391,34.35,-111.9667,10.0,,,,
8277,USC00028396,32.7225,-113.9192,10.0,2.0,,10958.0,
8278,USC00028468,36.9233,-109.09,10.0,,,,
8279,USC00028489,33.4333,-111.9333,10.0,1.0,10958.0,,
8280,USC00028494,33.3833,-111.9333,10.0,,,,
8281,USC00028499,33.4258,-111.9217,10.0,3.0,9861.0,10958.0,20819.0
8282,USC00028598,33.4519,-112.2433,10.0,,,,
8283,USC00028619,31.7119,-110.0686,10.0,2.0,,9863.0,
8284,USC00028649,34.3667,-111.1,10.0,,,,
8285,USC00028650,34.3839,-111.0972,10.0,,,,
8286,USC00028657,34.6167,-112.75,10.0,,,,
8287,USC00028778,35.3881,-113.6594,10.0,1.0,10592.0,,
8288,USC00028792,36.1306,-111.2436,10.0,,,,
8289,USC00028795,32.2542,-111.1961,10.0,,,,
8290,USC00028796,32.2817,-110.9442,10.0,1.0,10593.0,,
8291,USC00028800,32.25,-110.8333,10.0,1.0,10593.0,,
8292,USC00028815,32.2292,-110.9536,10.0,1.0,10593.0,,
8293,USC00028817,32.2581,-111.0053,10.0,,,,
8294,USC00028865,31.5678,-111.0497,10.0,1.0,10958.0,,
8295,USC00028895,36.2861,-113.0636,10.0,,,,
8296,USC00028904,34.7706,-112.0264,10.0,2.0,,10958.0,
8297,USC00029114,36.9953,-111.4914,10.0,,,,
8298,USC00029156,35.1722,-111.5097,10.0,1.0,10958.0,,
8299,USC00029158,34.9281,-112.8097,10.0,3.0,10593.0,10593.0,21186.0
8300,USC00029166,34.3117,-112.562,10.0,2.0,,10228.0,
8301,USC00029211,32.6667,-114.1333,10.0,1.0,10227.0,,
8302,USC00029271,33.8214,-109.9839,10.0,1.0,10593.0,,
8303,USC00029287,33.9792,-112.7403,10.0,1.0,10228.0,,
8304,USC00029309,34.7056,-113.6125,10.0,,,,
8305,USC00029334,32.2553,-109.8369,10.0,3.0,10593.0,10227.0,20820.0
8306,USC00029359,35.2414,-112.1928,10.0,3.0,10593.0,10227.0,20820.0
8307,USC00029376,35.8686,-114.6611,10.0,,,,
8308,USC00029410,35.6169,-109.1244,10.0,1.0,10593.0,,
8309,USC00029420,32.9167,-110.7167,10.0,,,,
8310,USC00029464,33.7775,-112.5231,10.0,,,,
8311,USC00029542,35.5247,-111.3703,10.0,3.0,10958.0,10228.0,21186.0
8312,USC00029562,31.4517,-110.2267,10.0,1.0,10593.0,,
8313,USC00029622,34.1,-110.9333,10.0,,,,
8314,USC00029634,33.595,-112.3014,10.0,2.0,,10227.0,
8315,USC00029645,34.8775,-114.1344,10.0,,,,
8316,USC00029652,32.6114,-114.635,10.0,,,,
8317,USC00029657,32.7167,-114.7167,10.0,,,,
8318,USC00040014,34.4939,-118.2714,10.0,1.0,10592.0,,
8319,USC00040029,41.1936,-120.9447,10.0,3.0,10958.0,10228.0,21186.0
8320,USC00040088,40.1833,-123.6167,10.0,,,,
8321,USC00040115,34.3167,-118.55,10.0,1.0,9862.0,,
8322,USC00040136,32.8358,-116.7775,10.0,1.0,10227.0,,
8323,USC00040144,34.1822,-118.1383,10.0,1.0,10592.0,,
8324,USC00040161,41.49,-120.5436,10.0,1.0,10958.0,,
8325,USC00040192,33.8647,-117.8425,10.0,2.0,,9862.0,
8326,USC00040204,35.9833,-119.4833,10.0,,,,
8327,USC00040212,38.5731,-122.4406,10.0,3.0,10593.0,9861.0,20454.0
8328,USC00040227,38.0167,-121.7667,10.0,,,,
8329,USC00040232,37.9833,-121.7525,10.0,,,,
8330,USC00040235,33.5558,-116.6739,10.0,,,,
8331,USC00040327,34.2167,-118.1667,10.0,,,,
8332,USC00040343,36.4914,-118.8253,10.0,1.0,10958.0,,
8333,USC00040379,37.0919,-119.5128,10.0,3.0,9863.0,10227.0,20090.0
8334,USC00040383,38.9072,-121.0839,10.0,1.0,10958.0,,
8335,USC00040395,33.35,-118.3167,10.0,,,,
8336,USC00040410,34.1333,-117.9,10.0,,,,
8337,USC00040436,35.2761,-116.0628,10.0,,,,
8338,USC00040449,36.9092,-119.0883,10.0,1.0,10593.0,,
8339,USC00040514,32.6833,-116.6667,10.0,1.0,10958.0,,
8340,USC00040519,34.9,-117.0333,10.0,1.0,10227.0,,
8341,USC00040521,34.8928,-117.0219,10.0,2.0,,9862.0,
8342,USC00040606,33.9292,-116.975,10.0,,,,
8343,USC00040607,33.9833,-116.9667,10.0,,,,
8344,USC00040619,34.0833,-118.45,10.0,1.0,10227.0,,
8345,USC00040673,37.0856,-122.0797,10.0,2.0,,10227.0,
8346,USC00040682,38.25,-121.4333,10.0,,,,
8347,USC00040684,37.8428,-118.4783,10.0,,,,
8348,USC00040693,37.8744,-122.2606,10.0,1.0,10958.0,,
8349,USC00040738,40.7406,-123.2078,10.0,1.0,10593.0,,
8350,USC00040741,34.2431,-116.9169,10.0,2.0,,10592.0,
8351,USC00040742,34.2414,-116.9744,10.0,,,,
8352,USC00040755,37.2064,-119.2419,10.0,,,,
8353,USC00040758,34.1667,-117.8167,10.0,1.0,10227.0,,
8354,USC00040779,34.3833,-117.6833,10.0,1.0,10592.0,,
8355,USC00040790,36.2472,-121.7803,10.0,1.0,10227.0,,
8356,USC00040798,34.2947,-118.1886,10.0,1.0,10227.0,,
8357,USC00040819,37.2481,-118.5814,10.0,,,,
8358,USC00040850,37.3167,-122.1667,10.0,,,,
8359,USC00040924,33.6131,-114.5972,10.0,1.0,9861.0,,
8360,USC00040931,39.3886,-120.0936,10.0,1.0,10958.0,,
8361,USC00040943,38.2119,-119.0142,10.0,,,,
8362,USC00040968,32.6667,-117.0333,10.0,,,,
8363,USC00040983,33.2558,-116.4036,10.0,3.0,10958.0,10592.0,21550.0
8364,USC00041013,34.5833,-118.3667,10.0,1.0,9862.0,,
8365,USC00041018,39.4539,-120.6556,10.0,,,,
8366,USC00041048,32.9544,-115.5581,10.0,,,,
8367,USC00041072,38.2575,-119.2286,10.0,,,,
8368,USC00041080,40.5194,-123.8217,10.0,,,,
8369,USC00041112,38.7667,-122.15,10.0,1.0,10592.0,,
8370,USC00041130,39.695,-121.3453,10.0,1.0,9862.0,,
8371,USC00041149,40.8669,-121.8464,10.0,2.0,,9861.0,
8372,USC00041159,39.9372,-121.3147,10.0,,,,
8373,USC00041192,34.1833,-118.3,10.0,,,,
8374,USC00041194,34.1867,-118.3481,10.0,3.0,10593.0,10593.0,21186.0
8375,USC00041206,37.5833,-122.35,10.0,1.0,9862.0,,
8376,USC00041214,40.8803,-121.6547,10.0,1.0,10592.0,,
8377,USC00041244,35.4028,-119.47,10.0,1.0,10958.0,,
8378,USC00041250,33.9167,-116.7833,10.0,,,,
8379,USC00041253,34.5822,-119.9817,10.0,1.0,10227.0,,
8380,USC00041277,38.2769,-120.3114,10.0,1.0,10958.0,,
8381,USC00041288,32.6881,-115.4644,10.0,1.0,10593.0,,
8382,USC00041312,38.5961,-122.6014,10.0,1.0,10958.0,,
8383,USC00041316,41.3378,-122.8247,10.0,3.0,10593.0,9862.0,20455.0
8384,USC00041373,34.2333,-117.6667,10.0,,,,
8385,USC00041424,32.6264,-116.47,10.0,3.0,10228.0,10228.0,20456.0
8386,USC00041428,38.2486,-120.8433,10.0,3.0,10593.0,10227.0,20820.0
8387,USC00041462,39.45,-121.05,10.0,,,,
8388,USC00041476,41.4219,-120.9017,10.0,,,,
8389,USC00041497,40.1706,-121.0886,10.0,1.0,10593.0,,
8390,USC00041534,36.4806,-121.7244,10.0,,,,
8391,USC00041606,41.1417,-123.1392,10.0,,,,
8392,USC00041614,41.53,-120.1792,10.0,1.0,10227.0,,
8393,USC00041624,39.7833,-121.6667,10.0,,,,
8394,USC00041653,39.4833,-121.2167,10.0,1.0,10958.0,,
8395,USC00041680,34.25,-118.6,10.0,1.0,9862.0,,
8396,USC00041697,37.9747,-119.9161,10.0,2.0,,10227.0,
8397,USC00041700,40.3033,-121.2422,10.0,3.0,10958.0,10227.0,21185.0
8398,USC00041715,39.6911,-121.8211,10.0,,,,
8399,USC00041731,40.8667,-123.5833,10.0,,,,
8400,USC00041758,32.64,-117.0858,10.0,1.0,10958.0,,
8401,USC00041779,34.1,-117.7167,10.0,1.0,9862.0,,
8402,USC00041784,38.4167,-121.5333,10.0,,,,
8403,USC00041806,38.9239,-122.5672,10.0,,,,
8404,USC00041837,38.8167,-123.0167,10.0,,,,
8405,USC00041838,38.7931,-123.0264,10.0,,,,
8406,USC00041864,36.1356,-120.3606,10.0,1.0,9862.0,,
8407,USC00041867,36.1333,-120.35,10.0,,,,
8408,USC00041907,40.4,-122.1433,10.0,3.0,10958.0,10228.0,21186.0
8409,USC00041912,39.0911,-120.9481,10.0,3.0,9862.0,10592.0,20454.0
8410,USC00041916,39.3308,-121.1922,10.0,3.0,10958.0,10227.0,21185.0
8411,USC00041945,39.2167,-122.0,10.0,,,,
8412,USC00041948,39.1875,-122.0269,10.0,1.0,9863.0,,
8413,USC00041990,41.9797,-122.3378,10.0,2.0,,10958.0,
8414,USC00042012,36.0975,-119.5817,10.0,3.0,10958.0,10593.0,21551.0
8415,USC00042027,39.9,-122.35,10.0,,,,
8416,USC00042031,33.8833,-117.55,10.0,1.0,10958.0,,
8417,USC00042081,39.8158,-123.2444,10.0,,,,
8418,USC00042090,34.0917,-117.88,10.0,1.0,10226.0,,
8419,USC00042147,41.7958,-124.2147,10.0,,,,
8420,USC00042148,41.7942,-124.085,10.0,,,,
8421,USC00042177,38.0333,-122.2167,10.0,,,,
8422,USC00042198,34.3175,-117.8419,10.0,,,,
8423,USC00042214,34.005,-118.4139,10.0,2.0,,9862.0,
8424,USC00042218,39.8333,-123.6333,10.0,1.0,10228.0,,
8425,USC00042236,34.9333,-119.6167,10.0,,,,
8426,USC00042239,32.9897,-116.5872,10.0,3.0,10958.0,9863.0,20821.0
8427,USC00042294,38.535,-121.7761,10.0,3.0,10958.0,10958.0,21916.0
8428,USC00042319,36.4622,-116.8669,10.0,,,,
8429,USC00042327,33.6514,-116.3764,10.0,,,,
8430,USC00042331,37.3739,-117.9803,10.0,,,,
8431,USC00042334,39.3,-120.85,10.0,,,,
8432,USC00042346,35.7683,-119.26,10.0,1.0,10227.0,,
8433,USC00042389,37.5667,-120.7833,10.0,1.0,9863.0,,
8434,USC00042402,39.8717,-121.6108,10.0,1.0,10593.0,,
8435,USC00042406,32.85,-116.6167,10.0,1.0,9863.0,,
8436,USC00042458,39.3333,-121.2,10.0,,,,
8437,USC00042467,39.3239,-120.2331,10.0,,,,
8438,USC00042494,33.9297,-118.1456,10.0,1.0,10592.0,,
8439,USC00042500,39.5633,-120.8239,10.0,1.0,9862.0,,
8440,USC00042504,40.0267,-120.1056,10.0,,,,
8441,USC00042506,39.9717,-120.0828,10.0,,,,
8442,USC00042516,34.4833,-118.5333,10.0,,,,
8443,USC00042539,37.75,-120.1,10.0,,,,
8444,USC00042568,38.8833,-121.9667,10.0,,,,
8445,USC00042572,41.2167,-122.2667,10.0,,,,
8446,USC00042574,41.1831,-122.2817,10.0,,,,
8447,USC00042598,33.8089,-115.4508,10.0,1.0,10958.0,,
8448,USC00042640,39.3592,-122.5178,10.0,1.0,10958.0,,
8449,USC00042705,32.7833,-116.9167,10.0,,,,
8450,USC00042706,32.8006,-116.9281,10.0,,,,
8451,USC00042709,32.8856,-116.815,10.0,1.0,10958.0,,
8452,USC00042713,32.7669,-115.5617,10.0,3.0,10958.0,9862.0,20820.0
8453,USC00042728,38.3306,-120.6706,10.0,1.0,10958.0,,
8454,USC00042749,41.9881,-123.7183,10.0,,,,
8455,USC00042756,37.9356,-119.2306,10.0,,,,
8456,USC00042760,38.2333,-121.2,10.0,1.0,10958.0,,
8457,USC00042771,34.5892,-117.6303,10.0,,,,
8458,USC00042805,33.6861,-117.3458,10.0,,,,
8459,USC00042862,33.1167,-117.0833,10.0,1.0,10227.0,,
8460,USC00042863,33.1211,-117.09,10.0,,,,
8461,USC00042871,33.1,-117.0833,10.0,,,,
8462,USC00042920,37.585,-120.2672,10.0,1.0,10958.0,,
8463,USC00042934,38.2736,-122.0678,10.0,3.0,9862.0,10228.0,20090.0
8464,USC00042941,34.705,-118.4297,10.0,3.0,10593.0,9863.0,20456.0
8465,USC00042964,41.0081,-121.435,10.0,,,,
8466,USC00043038,38.5236,-120.7061,10.0,3.0,10593.0,10227.0,20820.0
8467,USC00043083,36.3642,-120.1561,10.0,,,,
8468,USC00043111,38.6833,-121.1833,10.0,,,,
8469,USC00043113,38.7,-121.1667,10.0,,,,
8470,USC00043118,34.1833,-117.45,10.0,1.0,9862.0,,
8471,USC00043120,34.0833,-117.5167,10.0,1.0,10228.0,,
8472,USC00043130,40.3833,-123.3333,10.0,,,,
8473,USC00043134,39.01,-120.8456,10.0,1.0,10592.0,,
8474,USC00043157,41.8714,-120.1575,10.0,1.0,10958.0,,
8475,USC00043161,39.5092,-123.7567,10.0,3.0,10958.0,10958.0,21916.0
8476,USC00043182,41.6011,-122.8478,10.0,1.0,10593.0,,
8477,USC00043191,38.515,-123.2447,10.0,1.0,10958.0,,
8478,USC00043242,40.7,-122.6333,10.0,1.0,10593.0,,
8479,USC00043261,36.9969,-119.7072,10.0,3.0,10593.0,9861.0,20454.0
