,station_id,station_lat,station_lon,station_domain,early_late,early_days,late_days,both_days
524,USC00308578,43.2761,-75.1567,1,1,10593,,
525,USC00308586,42.9464,-74.2886,1,1,10958,,
526,USC00308594,42.0667,-77.4833,1,1,10958,,
527,USC00308600,42.7511,-73.685,1,2,,9863,
528,USC00308627,42.7603,-76.0803,1,,,,
529,USC00308631,44.2308,-74.4383,1,1,10958,,
530,USC00308665,42.3167,-75.3167,1,1,9862,,
531,USC00308670,42.3542,-75.3242,1,,,,
532,USC00308739,43.0833,-75.2,1,,,,
533,USC00308746,42.4333,-73.6833,1,,,,
534,USC00308902,41.5667,-74.1667,1,,,,
535,USC00308906,41.5514,-74.1628,1,,,,
536,USC00308910,42.7392,-78.5878,1,2,,10958,
537,USC00308936,42.1667,-75.1333,1,,,,
538,USC00308944,44.1481,-74.9003,1,1,10958,,
539,USC00308946,40.655,-73.5053,1,,,,
540,USC00308949,41.65,-73.8667,1,,,,
541,USC00308962,42.6856,-78.2203,1,2,,10958,
542,USC00308967,41.2667,-74.3667,1,,,,
543,USC00308987,42.9014,-76.8642,1,1,9863,,
544,USC00309000,43.9761,-75.8753,1,3,10958,10958,21916
545,USC00309047,42.0019,-76.525,1,,,,
546,USC00309072,42.1172,-77.9475,1,2,,10593,
547,USC00309189,42.2956,-79.5856,1,1,10958,,
548,USC00309250,43.0333,-73.9333,1,,,,
549,USC00309292,41.3906,-73.9608,1,1,10958,,
550,USC00309303,42.6167,-73.6,1,,,,
551,USC00309389,43.5575,-73.4011,1,1,10958,,
552,USC00309425,42.0597,-77.7553,1,3,9862,10958,20820
553,USC00309437,42.3333,-75.9667,1,,,,
554,USC00309507,43.25,-78.8333,1,1,10593,,
555,USC00309516,42.3031,-74.2011,1,,,,
556,USC00309533,42.5167,-78.05,1,1,9863,,
557,USC00309670,41.2664,-73.7975,1,,,,
558,USC00331600,39.8,-80.8333,1,,,,
559,USC00333500,39.6667,-80.8667,1,2,,10958,
560,USC00360022,40.5361,-79.8153,1,3,10958,10228,21186
561,USC00360111,40.6,-75.4667,1,,,,
562,USC00360134,40.5,-78.4833,1,,,,
563,USC00360140,40.495,-78.4667,1,2,,9862,
564,USC00360176,41.75,-77.4667,1,,,,
565,USC00360313,42,-77.5333,1,1,9862,,
566,USC00360355,40.65,-79.9833,1,1,9863,,
567,USC00360409,41.6678,-79.0186,1,1,10227,,
568,USC00360457,40.8208,-76.4983,1,3,10958,10228,21186
569,USC00360464,40.6683,-80.3517,1,,,,
570,USC00360475,40.7628,-80.3133,1,3,10958,9862,20820
571,USC00360482,40.7742,-77.1575,1,1,10228,,
572,USC00360530,40.85,-77.7833,1,,,,
573,USC00360611,41.0667,-76.25,1,,,,
574,USC00360629,40.6167,-75.3833,1,,,,
575,USC00360634,40.6,-75.3667,1,,,,
576,USC00360736,40.45,-79.15,1,,,,
577,USC00360753,41.0733,-76.4217,1,,,,
578,USC00360821,40.1597,-79.0286,1,,,,
579,USC00360861,40.3917,-79.8594,1,1,10958,,
580,USC00360867,41.95,-78.65,1,1,10958,,
581,USC00360868,41.8981,-78.7144,1,3,10593,10958,21551
582,USC00361004,41.15,-79.0833,1,,,,
583,USC00361105,40.3833,-80.4333,1,1,10958,,
584,USC00361139,40.8414,-79.9164,1,2,,9861,
585,USC00361212,41.6517,-76.8464,1,,,,
586,USC00361215,41.6667,-76.8667,1,,,,
587,USC00361255,40.5833,-78.7,1,1,10958,,
588,USC00361301,41.5217,-77.4478,1,,,,
589,USC00361350,39.8481,-79.5897,1,,,,
590,USC00361377,40.1467,-79.8986,1,3,10593,10592,21185
591,USC00361480,41.0489,-77.9411,1,3,10593,10227,20820
592,USC00361485,41.1922,-79.4361,1,1,10227,,
593,USC00361505,40.6167,-75.65,1,1,10958,,
594,USC00361512,40.1167,-80.4667,1,,,,
595,USC00361519,41.0167,-78.45,1,1,10593,,
596,USC00361534,41.7333,-78.5333,1,,,,
597,USC00361705,39.7994,-79.3664,1,3,10958,10958,21916
598,USC00361710,39.8333,-79.3667,1,1,10958,,
599,USC00361723,40.0167,-79.6,1,,,,
600,USC00361726,39.9969,-79.5964,1,,,,
601,USC00361749,41.3306,-79.2092,1,,,,
602,USC00361773,40.5,-80.0833,1,,,,
603,USC00361790,41.9167,-79.6333,1,1,10958,,
604,USC00361806,41.8333,-78.0667,1,,,,
605,USC00361833,41.7375,-77.1158,1,2,,10958,
606,USC00361881,40.6833,-79.2,1,1,10228,,
607,USC00361895,40.45,-78.5667,1,,,,
608,USC00362013,40.9592,-76.6175,1,1,10958,,
609,USC00362041,40.4833,-80.0667,1,,,,
610,USC00362108,40.3,-79.3333,1,,,,
611,USC00362183,40.1275,-79.4058,1,,,,
612,USC00362190,40.1636,-79.8694,1,1,10593,,
613,USC00362265,41.1,-78.6333,1,,,,
614,USC00362343,41.4,-76.5833,1,,,,
615,USC00362363,40.9833,-79.6167,1,,,,
616,USC00362466,40.4833,-78.7167,1,,,,
617,USC00362470,40.4681,-78.7308,1,2,,10958,
618,USC00362574,40.5044,-80.0889,1,2,,10228,
619,USC00362629,41.5067,-78.2275,1,,,,
620,USC00362633,41.5167,-78.2167,1,,,,
621,USC00362644,41.4333,-77.2833,1,1,10958,,
622,USC00362671,41.8722,-75.2656,1,,,,
623,USC00362814,41.2167,-80.5167,1,1,10958,,
624,USC00362942,40.715,-79.5133,1,3,10958,10958,21916
625,USC00363018,41.1183,-75.7278,1,,,,
626,USC00363028,41.4003,-79.8306,1,3,10958,10227,21185
627,USC00363056,41.0167,-75.9,1,,,,
628,USC00363130,41.7356,-77.6517,1,3,10958,10958,21916
629,USC00363311,41.5606,-78.5994,1,3,9862,10958,20820
630,USC00363343,40.5489,-80.2058,1,1,10958,,
631,USC00363379,40.75,-76.3333,1,,,,
632,USC00363394,41.25,-75.45,1,1,10958,,
633,USC00363503,39.7833,-79.9167,1,1,10958,,
634,USC00363510,40.2667,-79.55,1,,,,
635,USC00363516,40.2833,-79.5,1,,,,
636,USC00363526,41.4167,-80.3667,1,1,10592,,
637,USC00363542,41.1536,-80.0733,1,,,,
638,USC00363632,40.5517,-75.9911,1,2,,10593,
639,USC00363758,41.4764,-75.1653,1,1,10958,,
640,USC00363831,40.45,-79.9833,1,,,,
641,USC00364008,41.3833,-75.4333,1,1,10958,,
642,USC00364043,41.6167,-75.3167,1,1,9863,,
643,USC00364214,40.5972,-79.1186,1,3,10958,10958,21916
644,USC00364219,40.6167,-79.1667,1,,,,
645,USC00364276,40.3333,-79.7,1,,,,
646,USC00364325,41.4992,-80.4681,1,3,10958,10593,21551
647,USC00364385,40.3333,-78.9167,1,1,10228,,
648,USC00364432,41.6767,-78.8036,1,3,10593,10958,21551
649,USC00364611,40.8167,-79.5333,1,1,10228,,
650,USC00364672,40.9,-75.5333,1,1,10593,,
651,USC00364727,41.2167,-75.05,1,,,,
652,USC00364733,41.45,-75.2667,1,,,,
653,USC00364815,41.4233,-76.4933,1,2,,9863,
654,USC00364832,40.3167,-79.3833,1,,,,
655,USC00364873,41.9667,-77.1333,1,,,,
656,USC00364934,40.8222,-75.6961,1,3,10958,10228,21186
657,USC00364972,41.6833,-76.7167,1,1,9862,,
658,USC00364983,41.8667,-78.65,1,,,,
659,USC00365050,41.6458,-80.425,1,2,,10958,
660,USC00365101,40.15,-79.9,1,,,,
661,USC00365104,41.1333,-77.4167,1,,,,
662,USC00365109,41.1311,-77.4336,1,2,,10958,
663,USC00365160,41.1192,-75.5481,1,1,10958,,
664,USC00365259,40.2333,-79.4,1,,,,
665,USC00365336,40.8,-78.4,1,1,10958,,
666,USC00365344,40.8344,-76.1436,1,,,,
667,USC00365408,40.75,-79.0333,1,1,10958,,
668,USC00365470,41.3914,-74.7172,1,1,10958,,
669,USC00365479,40.8667,-75.75,1,,,,
670,USC00365573,40.3392,-79.8603,1,2,,9862,
671,USC00365606,41.6333,-80.1667,1,1,10593,,
672,USC00365651,41.2247,-80.235,1,,,,
673,USC00365686,39.7808,-79.0411,1,2,,10227,
674,USC00365738,41.6725,-75.0642,1,,,,
675,USC00365817,41.1,-76.5667,1,1,10958,,
676,USC00365902,40.6475,-80.3861,1,2,,10958,
677,USC00365915,41.8511,-75.8583,1,1,10593,,
678,USC00366042,40.2156,-79.4994,1,,,,
679,USC00366055,41.15,-75.3667,1,,,,
680,USC00366151,40.6142,-79.7192,1,3,10958,10592,21550
681,USC00366233,41.0172,-80.3614,1,1,10958,,
682,USC00366246,40.0833,-79.9,1,,,,
683,USC00366310,40.2033,-79.6275,1,,,,
684,USC00366326,40.6833,-75.6833,1,1,10593,,
685,USC00366396,42.2,-79.8167,1,1,9862,,
686,USC00366622,41.9167,-76.3,1,,,,
687,USC00366649,41.9244,-78.0072,1,2,,9862,
688,USC00366689,40.8,-75.6167,1,1,10593,,
689,USC00366719,41.1,-79.6833,1,,,,
690,USC00366721,41.0833,-79.6833,1,1,10228,,
691,USC00366762,41.4,-75.2333,1,1,10958,,
692,USC00366954,40.5667,-76.3667,1,,,,
693,USC00367029,41.7394,-75.4464,1,3,10958,9862,20820
694,USC00367073,39.7275,-79.9131,1,,,,
695,USC00367103,41.8156,-78.2872,1,2,,10958,
696,USC00367116,40.5833,-76.0333,1,1,9861,,
697,USC00367157,40.6833,-76.2,1,,,,
698,USC00367229,40.9247,-79.2825,1,1,10958,,
699,USC00367310,41.85,-77.8667,1,,,,
700,USC00367338,40.1667,-79.2667,1,,,,
701,USC00367409,41.33,-77.7381,1,2,,10958,
702,USC00367477,41.4197,-78.7492,1,3,10958,10958,21916
703,USC00367497,40.8667,-76.2333,1,,,,
704,USC00367727,41.7833,-76.1167,1,1,10958,,
705,USC00367730,41.8422,-77.4758,1,,,,
706,USC00367735,40.7819,-79.2375,1,,,,
707,USC00367739,40.7667,-79.2333,1,,,,
708,USC00367782,40.51,-79.5458,1,3,9861,10958,20819
709,USC00367796,40.45,-79.4833,1,,,,
710,USC00367863,40.6831,-79.6683,1,1,10592,,
711,USC00367902,41.4167,-75.6667,1,,,,
712,USC00367931,40.7831,-76.8617,1,2,,10958,
713,USC00367978,40.8,-76.55,1,1,9863,,
714,USC00368057,41.1831,-76.1489,1,,,,
715,USC00368145,41.3203,-78.0958,1,1,10227,,
716,USC00368184,41.0561,-80.0594,1,3,10958,9862,20820
717,USC00368244,39.9969,-79.0833,1,3,10592,10592,21184
718,USC00368249,40.0167,-79.0833,1,,,,
719,USC00368395,39.7333,-79.1667,1,,,,
720,USC00368449,40.7933,-77.8672,1,3,10228,10958,21186
721,USC00368469,41.4039,-78.0183,1,2,,10958,
722,USC00368570,40.4833,-76.1833,1,1,10593,,
723,USC00368596,41.0147,-75.2072,1,1,10593,,
724,USC00368668,40.8533,-76.7892,1,,,,
725,USC00368692,41.9478,-75.6047,1,3,10592,10227,20819
726,USC00368758,40.7947,-75.9753,1,1,10958,,
727,USC00368763,40.8483,-75.9994,1,1,10593,,
728,USC00368868,41.8975,-77.1419,1,2,,10958,
729,USC00368873,41.4792,-79.4433,1,3,10958,10593,21551
730,USC00368888,41.6308,-79.6931,1,2,,10592,
731,USC00368905,41.7511,-76.4431,1,3,10958,10228,21186
732,USC00368959,41.7903,-76.7725,1,1,9862,,
733,USC00369042,41.9003,-79.8611,1,1,10593,,
734,USC00369050,39.915,-79.7192,1,1,10958,,
735,USC00369128,40.6,-79.55,1,1,10958,,
736,USC00369298,41.8467,-79.1494,1,3,10958,10958,21916
737,USC00369318,40.1789,-80.1889,1,,,,
738,USC00369362,39.9,-80.2167,1,,,,
739,USC00369367,39.8986,-80.1656,1,2,,10958,
740,USC00369407,41.7417,-77.3122,1,,,,
741,USC00369408,41.7003,-77.3872,1,1,10958,,
742,USC00369507,41.5833,-79.4,1,,,,
743,USC00369555,40.2167,-79.7667,1,,,,
744,USC00369655,40.7667,-79.4167,1,1,10958,,
745,USC00369702,41.2333,-75.8833,1,1,10958,,
746,USC00369733,41.2333,-77,1,,,,
747,USC00374266,41.4903,-71.5431,1,3,10958,10958,21916
748,USC00375270,41.8564,-71.7333,1,2,,10958,
749,USC00379423,41.9844,-71.4908,1,2,,10958,
750,USC00430499,43.1333,-72.45,1,1,10958,,
751,USC00430563,42.9167,-73.2167,1,,,,
752,USC00430661,43.8833,-72.6344,1,,,,
753,USC00430690,44.7833,-71.5833,1,,,,
754,USC00431072,44.4833,-73.1833,1,,,,
755,USC00431213,44.9964,-71.5356,1,,,,
756,USC00431243,43.3847,-72.5989,1,1,10958,,
757,USC00431360,43.9833,-72.45,1,1,10958,,
758,USC00431433,43.7064,-72.9617,1,2,,10958,
759,USC00431580,43.9572,-73.2106,1,1,10958,,
760,USC00431786,43.2242,-73.075,1,1,10227,,
761,USC00432769,44.9094,-72.8083,1,1,10228,,
762,USC00432843,44.5078,-73.1153,1,,,,
763,USC00433341,44.4111,-71.7186,1,,,,
764,USC00434052,44.3167,-73,1,,,,
765,USC00434120,44.8128,-71.8903,1,2,,10958,
766,USC00434747,43.3939,-72.7103,1,,,,
767,USC00434882,43.1667,-73.0667,1,,,,
768,USC00435029,42.75,-72.7333,1,,,,
769,USC00435044,44.2667,-72.0667,1,,,,
770,USC00435132,44.3,-72.6833,1,,,,
771,USC00435376,44.5139,-72.6236,1,,,,
772,USC00435416,44.5247,-72.8153,1,2,,9862,
773,USC00435492,43,-72.6333,1,,,,
774,USC00435542,44.9489,-72.1911,1,1,10958,,
775,USC00435733,44.1647,-72.6567,1,,,,
776,USC00436335,43.2628,-72.9056,1,,,,
777,USC00436761,42.75,-72.9333,1,1,10958,,
778,USC00436893,43.8578,-72.8045,1,1,10593,,
779,USC00436995,43.6253,-72.9781,1,3,10593,10958,21551
780,USC00437054,44.42,-72.0194,1,3,10593,10958,21551
781,USC00437098,43.9256,-73.0992,1,,,,
782,USC00437142,42.9,-73,1,,,,
783,USC00437152,42.8667,-72.9167,1,1,10958,,
784,USC00437401,42.9667,-72.95,1,,,,
785,USC00437607,44.6264,-73.3031,1,2,,10592,
786,USC00437617,43.1833,-72.8167,1,,,,
787,USC00437646,44.0503,-72.0753,1,,,,
788,USC00438556,43.7917,-72.2578,1,1,10958,,
789,USC00438600,42.7717,-72.515,1,1,10958,,
790,USC00438644,44.1833,-72.85,1,,,,
791,USC00438815,44.3167,-72.75,1,,,,
792,USC00439099,44.6464,-71.9833,1,1,10958,,
793,USC00439329,43.7167,-72.4167,1,,,,
794,USC00439691,43.65,-72.3167,1,,,,
795,USC00439735,42.8,-72.9167,1,1,10958,,
796,USC00439984,43.6303,-72.5072,1,1,9862,,
797,USC00460094,39.4881,-79.6369,1,1,9862,,
798,USC00460143,38.9167,-79.6667,1,,,,
799,USC00460509,38.5311,-79.7714,1,2,,10227,
800,USC00460527,39.2728,-79.3683,1,3,10958,9862,20820
801,USC00460580,37.7647,-81.1942,1,3,10958,10958,21916
802,USC00460633,39.0231,-79.9331,1,1,10958,,
803,USC00460679,39.15,-80.55,1,,,,
804,USC00460687,39.4667,-81.1,1,,,,
805,USC00461083,39.6667,-79.6167,1,1,10958,,
806,USC00461173,39,-80.4833,1,,,,
807,USC00461220,38.9803,-80.22,1,3,10958,10958,21916
808,USC00461282,38.8458,-80.62,1,3,10958,10227,21185
809,USC00461328,39.1667,-81.1667,1,1,10227,,
810,USC00461363,38.3567,-80.6294,1,1,9863,,
811,USC00461393,39.05,-79.4167,1,1,10958,,
812,USC00461526,38.6231,-80.5664,1,1,10228,,
813,USC00461677,39.2683,-80.3522,1,3,10958,10958,21916
814,USC00461696,38.4597,-81.085,1,1,10593,,
815,USC00461723,38.4933,-81.3483,1,1,9862,,
816,USC00462022,38.8667,-80.4333,1,,,,
817,USC00462054,38.9628,-81.2728,1,,,,
818,USC00462151,38.7825,-79.8911,1,,,,
819,USC00462462,37.86,-81.4631,1,,,,
820,USC00462920,39.4583,-80.1353,1,3,10958,9862,20820
821,USC00463361,38.665,-80.7672,1,3,9863,10958,20821
822,USC00463464,38.8072,-79.7172,1,,,,
823,USC00463544,38.9339,-80.8317,1,3,10228,9862,20090
824,USC00463630,39.35,-80,1,,,,
825,USC00463648,38.91,-81.0844,1,,,,
826,USC00463798,38.6194,-80.3822,1,2,,10593,
827,USC00463974,39.55,-80.6667,1,,,,
828,USC00464128,38.1225,-81.0081,1,,,,
829,USC00464281,38.9833,-80.3667,1,,,,
830,USC00464309,39.5,-80.1333,1,,,,
831,USC00464478,38.8167,-80.4667,1,,,,
832,USC00464559,39.1167,-80.4167,1,,,,
833,USC00464971,38.6314,-80.0856,1,,,,
834,USC00465002,39.7203,-79.8561,1,1,10958,,
835,USC00465445,39.2,-80.4167,1,,,,
836,USC00465621,39.55,-80.35,1,1,10227,,
837,USC00465626,39.5436,-80.4647,1,1,10958,,
838,USC00465847,39.9833,-80.7333,1,,,,
839,USC00465871,37.9833,-80.75,1,,,,
840,USC00465963,39.47,-80.8569,1,3,10958,10958,21916
841,USC00466207,39.6333,-79.95,1,,,,
842,USC00466212,39.6203,-79.9697,1,1,10958,,
843,USC00466248,39.9056,-80.755,1,2,,9861,
844,USC00466467,39.6833,-80.85,1,,,,
845,USC00466591,37.9714,-81.1508,1,1,10958,,
846,USC00466867,39.0736,-79.6339,1,,,,
847,USC00466982,39.1461,-80.0411,1,1,10593,,
848,USC00466991,38.6667,-80.2167,1,1,10958,,
849,USC00467018,40.1478,-80.7014,1,2,,10958,
850,USC00467598,38.9333,-80.4833,1,,,,
851,USC00467649,38.8561,-80.3075,1,2,,9862,
852,USC00467785,39.3419,-79.6697,1,1,10958,,
853,USC00467846,38.65,-81.4667,1,,,,
854,USC00467875,39.3833,-81.2,1,,,,
855,USC00468308,38.3989,-79.9947,1,2,,10958,
856,USC00468384,38.8008,-81.3583,1,3,10593,10593,21186
857,USC00468433,38.6833,-79.5167,1,1,10958,,
858,USC00468536,39.1333,-79.3,1,,,,
859,USC00468614,38.2203,-80.8939,1,2,,10227,
860,USC00468652,38.6667,-80.7,1,,,,
861,USC00468662,38.6603,-80.6964,1,3,9862,10958,20820
862,USC00468777,39.4467,-79.5469,1,2,,10227,
863,USC00468807,39.15,-79.5,1,1,10958,,
864,USC00469086,38.5453,-80.0369,1,1,10958,,
865,USC00469104,38.9333,-80.4,1,,,,
866,USC00469333,38.4739,-80.4086,1,1,10593,,
867,USC00469345,40.4,-80.6,1,,,,
868,USC00469368,40.2753,-80.6119,1,1,10593,,
869,USC00469428,39.2,-80.4,1,,,,
870,USC00469436,39.0439,-80.4725,1,1,10958,,
871,USC00469458,39.2906,-80.7686,1,2,,10958,
872,USC00469492,40.1,-80.7,1,,,,
873,USW00003802,39.2956,-80.2289,1,,,,
874,USW00003872,37.7836,-81.1231,1,2,,10958,
875,USW00004724,43.1072,-78.9453,1,,,,
876,USW00004725,42.1997,-75.985,1,3,10593,10958,21551
877,USW00004751,41.8031,-78.6403,1,,,,
878,USW00004781,40.7939,-73.1017,1,2,,10958,
879,USW00004782,42.8333,-73.9167,1,1,9863,,
880,USW00004787,41.1783,-78.8989,1,,,,
881,USW00013729,38.8853,-79.8528,1,3,10227,10958,21185
882,USW00013736,39.6428,-79.9164,1,3,10958,10228,21186
883,USW00014605,44.3206,-69.7972,1,3,10958,10958,21916
884,USW00014606,44.7978,-68.8186,1,3,10227,10958,21185
885,USW00014607,46.8706,-68.0172,1,3,10958,10958,21916
886,USW00014609,46.1236,-67.7928,1,3,10958,10958,21916
887,USW00014610,45.6478,-68.6925,1,,,,
888,USW00014611,43.9,-69.9333,1,1,10227,,
889,USW00014702,42.47,-71.2894,1,,,,
890,USW00014703,42.2,-72.5333,1,,,,
891,USW00014710,42.9333,-71.4383,1,,,,
892,USW00014717,43.2333,-75.4,1,1,10958,,
893,USW00014719,40.8436,-72.6322,1,,,,
894,USW00014732,40.7794,-73.8803,1,3,10958,10958,21916
895,USW00014733,42.9486,-78.7369,1,3,10958,10958,21916
896,USW00014734,40.6825,-74.1694,1,3,10958,10958,21916
897,USW00014735,42.7431,-73.8092,1,3,10958,10958,21916
898,USW00014737,40.6508,-75.4492,1,3,10958,10958,21916
899,USW00014739,42.3606,-71.0106,1,3,10958,10958,21916
900,USW00014740,41.9381,-72.6825,1,3,10958,10958,21916
901,USW00014741,41.15,-79.1,1,,,,
902,USW00014742,44.4683,-73.15,1,3,10958,10958,21916
903,USW00014743,44.5772,-75.1097,1,1,10226,,
904,USW00014745,43.1953,-71.5011,1,3,10958,10958,21916
905,USW00014747,42.4933,-79.2722,1,,,,
906,USW00014748,42.1594,-76.8919,1,,,,
907,USW00014750,43.35,-73.6167,1,3,10958,10958,21916
908,USW00014752,41.7361,-72.6506,1,3,10958,10958,21916
909,USW00014754,41.1386,-75.2225,1,,,,
910,USW00014755,44.2667,-71.2994,1,3,10958,10958,21916
911,USW00014757,41.6267,-73.8842,1,1,10958,,
912,USW00014761,40.9167,-78.0667,1,1,10958,,
913,USW00014762,40.3547,-79.9217,1,,,,
914,USW00014763,42.4272,-73.2892,1,,,,
915,USW00014764,43.6497,-70.3003,1,3,10958,10958,21916
916,USW00014765,41.7219,-71.4325,1,3,10958,10958,21916
917,USW00014768,43.1167,-77.6767,1,3,10958,10958,21916
918,USW00014771,43.1111,-76.1039,1,3,10958,10958,21916
919,USW00014775,42.1578,-72.7161,1,,,,
920,USW00014777,41.3336,-75.7269,1,3,10593,10958,21551
921,USW00014778,41.2433,-76.9217,1,3,10958,10958,21916
922,USW00014790,42.15,-70.9333,1,,,,
923,USW00014798,42.1,-75.9167,1,,,,
924,USW00014860,42.08,-80.1825,1,3,10958,10958,21916
925,USW00014861,40.45,-80,1,1,10227,,
926,USW00014894,40.1764,-80.6472,1,,,,
927,USW00094701,42.35,-71.0667,1,,,,
928,USW00094702,41.1583,-73.1289,1,3,10593,10958,21551
929,USW00094704,42.5708,-77.7133,1,,,,
930,USW00094705,44.2033,-72.5794,1,3,10958,9862,20820
931,USW00094725,44.9358,-74.8458,1,3,10958,10958,21916
932,USW00094728,40.7789,-73.9692,1,3,10958,10958,21916
933,USW00094745,41.0669,-73.7075,1,3,10958,10958,21916
934,USW00094746,42.2706,-71.8731,1,3,10958,10958,21916
935,USW00094765,43.6264,-72.3047,1,,,,
936,USW00094789,40.6386,-73.7622,1,2,,10958,
937,USW00094790,43.9922,-76.0217,1,3,10958,10958,21916
938,USW00094794,43.145,-75.3839,1,1,10958,,
939,USW00094823,40.4847,-80.2144,1,3,10958,10958,21916
940,USC00071330,38.75,-75.6167,2,1,10958,,
941,USC00072625,39.5667,-75.5833,2,,,,
942,USC00072730,39.1467,-75.5056,2,3,10958,10227,21185
943,USC00073570,38.6333,-75.45,2,1,10592,,
944,USC00075320,38.7842,-75.1581,2,1,10592,,
945,USC00075852,39.45,-75.6667,2,,,,
946,USC00075915,38.8983,-75.425,2,,,,
947,USC00076020,38.5833,-75.3167,2,,,,
948,USC00076410,39.6683,-75.7456,2,1,10958,,
949,USC00079605,39.7739,-75.5414,2,3,10958,10593,21551
950,USC00090181,34.165,-84.73,2,,,,
951,USC00090219,34.1014,-84.3506,2,,,,
952,USC00090430,33.9667,-83.3833,2,,,,
953,USC00090432,33.9167,-83.35,2,,,,
954,USC00090444,33.8264,-84.4961,2,,,,
955,USC00090603,34.3328,-84.4703,2,1,10958,,
956,USC00091132,34.2,-83.0333,2,1,10593,,
957,USC00091585,34.2072,-84.5039,2,1,10958,,
958,USC00091601,34.0667,-82.9833,2,,,,
959,USC00091619,34.3656,-83.2328,2,1,10593,,
960,USC00091665,34.2042,-84.7925,2,1,10226,,
961,USC00091670,34.1825,-84.7958,2,1,10958,,
962,USC00092180,34.2625,-83.4894,2,,,,
963,USC00092198,33.1,-84.4333,2,,,,
964,USC00092283,34.5181,-83.5286,2,3,10958,10958,21916
965,USC00092318,33.5972,-83.8436,2,1,10958,,
966,USC00092408,34.2286,-84.1281,2,1,10958,,
967,USC00092485,33.9983,-84.7511,2,3,9862,10593,20455
968,USC00092532,32.6,-83.25,2,,,,
969,USC00092578,34.4206,-84.1039,2,1,9862,,
970,USC00092791,33.7006,-84.7303,2,1,9863,,
971,USC00093060,34.1408,-82.855,2,3,10227,10958,21185
972,USC00093147,33.875,-85.0008,2,1,10958,,
973,USC00093271,33.2631,-84.2842,2,1,10958,,
974,USC00093303,33,-84.1,2,,,,
975,USC00093506,33.0161,-83.9417,2,1,9862,,
976,USC00093621,34.3006,-83.86,2,3,10593,9863,20456
977,USC00093792,33.4667,-83.45,2,,,,
978,USC00093899,33.5667,-83.2167,2,,,,
979,USC00093936,33.25,-84.2667,2,,,,
980,USC00094133,34.3517,-82.93,2,1,9862,,
981,USC00094594,32.8294,-83.2389,2,,,,
982,USC00094700,33.5311,-84.3544,2,1,10227,,
983,USC00094728,33.1139,-83.7881,2,,,,
984,USC00095165,33.8706,-83.1136,2,,,,
985,USC00095204,33.7764,-82.4714,2,1,10958,,
986,USC00095438,32.8386,-83.6203,2,,,,
987,USC00095633,34.2647,-83.5581,2,1,10958,,
988,USC00095874,33.0831,-83.2497,2,1,10958,,
989,USC00095988,33.3328,-83.6975,2,,,,
990,USC00096335,33.3997,-84.915,2,1,10958,,
991,USC00096407,33.9483,-84.2219,2,1,10958,,
992,USC00098064,33.5636,-83.0767,2,,,,
993,USC00098223,33.2725,-82.9669,2,1,10593,,
994,USC00098600,34.0861,-84.9828,2,1,10958,,
995,USC00098661,32.8669,-84.2653,2,,,,
996,USC00098950,33.8722,-83.5358,2,,,,
997,USC00099077,34.3108,-84.5375,2,1,10958,,
998,USC00099157,33.7264,-82.7058,2,1,10228,,
999,USC00099466,33.9275,-83.7261,2,,,,
1000,USC00099506,32.9783,-84.5983,2,1,10593,,
1001,USC00099524,34.1097,-84.515,2,1,10958,,
1002,USC00180185,38.9833,-76.4833,2,,,,
1003,USC00180193,38.9936,-76.5075,2,,,,
1004,USC00180700,39.0303,-76.9314,2,3,10958,10228,21186
1005,USC00180705,39.0167,-76.95,2,1,9862,,
1006,USC00180732,39.5,-76.3833,2,1,10227,,
1007,USC00180915,38.4333,-76.1333,2,,,,
1008,USC00181032,39.2167,-77.3333,2,,,,
1009,USC00181125,39.1911,-77.0069,2,1,10958,,
1010,USC00181385,38.5667,-76.0667,2,1,10958,,
1011,USC00181530,39.6453,-77.4831,2,,,,
1012,USC00181710,38.7333,-76.85,2,,,,
1013,USC00181750,39.2167,-76.0519,2,1,10958,,
1014,USC00181790,39.6403,-77.6978,2,,,,
1015,USC00181862,39.2553,-76.9286,2,,,,
1016,USC00181890,39.6667,-77.9,2,,,,
1017,USC00181995,38.9833,-76.95,2,1,10227,,
1018,USC00182060,39.6556,-76.175,2,1,10226,,
1019,USC00182280,39.65,-78.75,2,,,,
1020,USC00182282,39.6419,-78.7561,2,2,,10958,
1021,USC00182285,39.6394,-78.8308,2,,,,
1022,USC00182325,38.9386,-77.1133,2,3,10958,10227,21185
1023,USC00182336,39.2647,-77.2319,2,2,,9862,
1024,USC00182345,39.6667,-76.2167,2,,,,
1025,USC00182523,38.8833,-75.8,2,,,,
1026,USC00182700,38.7428,-76.0669,2,,,,
1027,USC00182770,39.6667,-77.55,2,1,10593,,
1028,USC00182860,39.6167,-75.8333,2,,,,
1029,USC00182906,39.6761,-77.2844,2,2,,9863,
